,"(('gas', 'gas_boiler'), 'flow')","(('gas_boiler', 'heat_generation'), 'flow')","(('chp', 'electricity'), 'flow')","(('chp', 'electricity'), 'status')","(('chp', 'heat_generation'), 'flow')","(('gas', 'chp'), 'flow')","(('electricity', 'heatpump_air'), 'flow')","(('heatpump_air', 'heat_generation'), 'flow')","(('heatpump_air', 'heat_generation'), 'status')","(('electricity', 'electrolysis'), 'flow')","(('electrolysis', 'h2'), 'flow')","(('electrolysis', 'heat_generation'), 'flow')","(('heat_generation', 'thermal_storage'), 'flow')","(('thermal_storage', 'None'), 'storage_content')","(('thermal_storage', 'storage_out'), 'flow')"
2018-03-07 07:00:00,0.0,0.0,675.0970469999997,1.0,977.114146973684,1776.571176315789,134.11234535081255,390.09277599999996,1.0,0.0,-0.0,-0.0,1367.206922973684,1259.2727676972954,1439.39971175
2018-03-07 08:00:00,0.0,0.0,675.0970469999996,1.0,977.1141469736839,1776.5711763157885,133.7421407561674,390.09277599999996,1.0,0.0,-0.0,-0.0,1367.206922973684,1206.4080879393814,1415.33552375
2018-03-07 09:00:00,0.0,0.0,675.0970469999993,1.0,977.1141469736834,1776.5711763157879,133.34243325983326,390.09277599999996,1.0,0.0,-0.0,-0.0,1367.2069229736835,1251.7142811503427,1317.17057525
2018-03-07 10:00:00,0.0,0.0,675.0970470000001,1.0,977.1141469736846,1776.57117631579,132.74442616236954,390.09277599999996,1.0,0.0,-0.0,-0.0,1367.2069229736844,1284.0622202111808,1330.123752
2018-03-07 11:00:00,0.0,0.0,675.0970469999995,1.0,977.1141469736837,1776.5711763157883,132.5452140246423,390.09277599999996,1.0,0.0,-0.0,-0.0,1367.2069229736835,1374.8586775848603,1271.6716084999998
2018-03-07 12:00:00,0.0,0.0,675.097047,1.0,977.1141469736843,1776.5711763157894,132.51643963118303,390.09277599999984,1.0,0.0,-0.0,-0.0,1367.2069229736842,1572.7419247797245,1164.57464325
2018-03-07 13:00:00,0.0,0.0,675.097047,1.0,977.1141469736843,1776.5711763157894,132.14623833770875,390.09277599999945,1.0,0.0,-0.0,-0.0,1367.2069229736837,1806.4775167327523,1128.700122
2018-03-07 14:00:00,0.0,0.0,675.097047,1.0,977.1141469736843,1776.5711763157894,132.34434797802126,390.09277599999973,1.0,0.0,-0.0,-0.0,1367.2069229736842,2031.1865445230637,1137.70049175
2018-03-07 15:00:00,0.0,0.0,675.097047,1.0,977.1141469736843,1776.5711763157894,133.08640660107247,390.0927759999999,1.0,0.0,-0.0,-0.0,1367.2069229736844,2242.6907977447645,1150.8800835
2018-03-07 16:00:00,0.0,0.0,675.0970469999994,1.0,977.1141469736835,1776.571176315788,133.5423796507447,390.09277599999996,1.0,0.0,-0.0,-0.0,1367.2069229736835,2498.9257982380095,1106.12563325
2018-03-07 17:00:00,0.0,0.0,675.0970469999997,1.0,977.114146973684,1776.571176315789,133.7421407561674,390.09277599999996,1.0,0.0,-0.0,-0.0,1367.2069229736837,2759.3203210920774,1101.937395
2018-03-07 18:00:00,0.0,0.0,675.0970470000001,1.0,977.1141469736846,1776.57117631579,133.59974069320452,390.09277599999996,1.0,0.0,-0.0,-0.0,1367.2069229736846,2978.3392461552603,1143.2838107500002
2018-03-07 19:00:00,0.0,0.0,675.0970470000001,1.0,977.1141469736846,1776.57117631579,133.59974069320452,390.09277599999996,1.0,0.0,-0.0,-0.0,1367.2069229736844,3205.6549888314876,1134.962448
2018-03-07 20:00:00,0.0,0.0,675.0970470000002,1.0,977.1141469736847,1776.5711763157901,133.77036616077226,390.09277599999996,1.0,0.0,-0.0,-0.0,1367.2069229736844,3536.108657808303,1031.7990467500001
2018-03-07 21:00:00,0.0,0.0,675.0970469999991,1.0,977.1141469736831,1776.5711763157872,133.97012683153292,390.09277599999996,1.0,0.0,-0.0,-0.0,1367.206922973683,3866.06355556616,1032.2607845
2018-03-07 22:00:00,0.0,0.0,675.097047,1.0,977.1141469736843,1776.5711763157894,133.7421407561673,390.0927759999996,1.0,0.0,-0.0,-0.0,1367.2069229736844,4185.877465001636,1042.36479525
2018-03-07 23:00:00,0.0,0.0,675.0970470000022,1.0,977.1141469736876,1776.5711763157956,133.59974069320486,390.09277599999996,1.0,0.0,-0.0,-0.0,1367.206922973689,4487.105477350758,1060.91485125
2018-03-08 00:00:00,0.0,0.0,675.0970469999985,1.0,977.1141469736822,1776.5711763157856,133.77036616077197,390.0927759999991,1.0,0.0,-0.0,-0.0,1367.2069229736812,4797.308527008356,1051.90605575
2018-03-08 01:00:00,0.0,0.0,675.097047,1.0,977.1141469736843,1776.5711763157894,133.88435880761298,390.09277599999996,1.0,0.0,-0.0,-0.0,1367.2069229736844,5125.911347904876,1033.4715205
2018-03-08 02:00:00,0.0,0.0,675.097047,1.0,977.1141469736843,1776.5711763157894,133.59974069320447,390.0927759999998,1.0,0.0,-0.0,-0.0,1367.2069229736844,5440.6997462543295,1047.249117
2018-03-08 03:00:00,0.0,0.0,675.097046999997,1.0,977.1141469736801,1776.5711763157817,133.59974069320387,390.092775999998,1.0,0.0,-0.0,-0.0,1367.206922973679,5735.4866119692415,1067.21537175
2018-03-08 04:00:00,0.0,0.0,675.097047,1.0,977.1141469736843,1776.5711763157894,133.42838574507317,390.0927759999996,1.0,0.0,-0.0,-0.0,1367.2069229736844,5983.069469842713,1114.38634325
2018-03-08 05:00:00,0.0,0.0,675.0970469999997,1.0,977.114146973684,1776.571176315789,133.22917222740378,390.09277599999996,1.0,0.0,-0.0,-0.0,1367.2069229736835,6149.306391960226,1195.70453275
2018-03-08 06:00:00,0.0,0.0,675.097047,1.0,977.1141469736843,1776.5711763157894,133.2003992405741,390.09277599999996,1.0,0.0,-0.0,-0.0,1367.2069229736844,6158.503469644189,1352.72574725
2018-03-08 07:00:00,0.0,0.0,675.0970470000002,1.0,977.1141469736847,1776.5711763157901,132.65847131152535,390.09277599999996,1.0,0.0,-0.0,-0.0,1367.2069229736844,6172.19518937484,1348.2300745
2018-03-08 08:00:00,0.0,0.0,675.0970470000007,1.0,977.1141469736854,1776.5711763157913,132.0604665253519,390.09277599999996,1.0,0.0,-0.0,-0.0,1367.2069229736853,6185.490021194089,1348.625428
2018-03-08 09:00:00,0.0,0.0,675.0970469999992,1.0,977.1141469736832,1776.5711763157874,131.6902661778851,390.09277599999996,1.0,0.0,-0.0,-0.0,1367.2069229736835,6288.325570830594,1259.08322025
2018-03-08 10:00:00,0.0,0.0,675.0970470000004,1.0,977.114146973685,1776.5711763157908,131.2905472262797,390.09277599999996,1.0,0.0,-0.0,-0.0,1367.2069229736853,6368.979407584474,1281.2534085
2018-03-08 11:00:00,0.0,0.0,675.0970470000001,1.0,977.1141469736846,1776.57117631579,130.86390984534634,390.09277599999996,1.0,0.0,-0.0,-0.0,1367.2069229736844,6501.296901828489,1229.58071225
2018-03-08 12:00:00,0.0,0.0,675.0970470000001,1.0,977.1141469736846,1776.57117631579,130.69254722697366,390.09277599999996,1.0,0.0,-0.0,-0.0,1367.2069229736844,6733.76308669061,1129.417193
2018-03-08 13:00:00,0.0,0.0,675.0970470000002,1.0,977.1141469736847,1776.5711763157901,130.57855459847633,390.09277599999996,1.0,0.0,-0.0,-0.0,1367.2069229736853,6998.450596400648,1097.169816
2018-03-08 14:00:00,0.0,0.0,675.0970469999994,1.0,977.1141469736835,1776.571176315788,130.86390984534634,390.09277599999996,1.0,0.0,-0.0,-0.0,1367.2069229736844,7253.806245710915,1106.47201325
2018-03-08 15:00:00,0.0,0.0,675.0970470000003,1.0,977.1141469736849,1776.5711763157904,131.11955888891,390.09277599999996,1.0,0.0,-0.0,-0.0,1367.2069229736844,7495.853856179633,1119.75143475
2018-03-08 16:00:00,0.0,0.0,675.0970469999996,1.0,977.1141469736839,1776.5711763157885,131.80352093402487,390.09277599999996,1.0,0.0,-0.0,-0.0,1367.2069229736835,7791.116162219634,1066.50961325
