,u_Boiler_scheudle,u_CHP_scheudle,u_HeatPump_scheudle,u_Electrolyzer_scheudle
2018-01-04 15:00:00,0.5383303546261183,0.5,0.64861154025,0.0
2018-01-04 16:00:00,0.5672213245636183,0.5,0.645602212,0.0
2018-01-04 17:00:00,0.5999148784386185,0.5,0.646051309,0.0
2018-01-04 18:00:00,0.6657442214386183,0.5000000000000001,0.6459031319999999,0.0
2018-01-04 19:00:00,0.6595903620636184,0.5,0.644408678,0.0
2018-01-04 20:00:00,0.6044030086886182,0.5,0.643962618,0.0
2018-01-04 21:00:00,0.5947056191261183,0.5,0.64144994025,0.0
2018-01-04 22:00:00,0.5653734314386184,0.5,0.637625476,0.0
2018-01-04 23:00:00,0.5679528406886184,0.5,0.635296063,0.0
2018-01-05 00:00:00,0.5576229041886184,0.5,0.6325523235,0.0
2018-01-05 01:00:00,0.5594372739386183,0.5,0.628690427,0.0
2018-01-05 02:00:00,0.5659059034386185,0.5,0.6250040305,0.0
2018-01-05 03:00:00,0.5871835140636184,0.5,0.62234106,0.0
2018-01-05 04:00:00,0.6092087094386184,0.5,0.6194173885,0.0
2018-01-05 05:00:00,0.6643799451261184,0.5,0.61638864325,0.0
2018-01-05 06:00:00,0.7472548228761183,0.4999999999999999,0.6132396877499999,0.0
2018-01-05 07:00:00,0.7690873263761183,0.4999999999999999,0.61215346575,0.0
2018-01-05 08:00:00,0.7671569675636184,0.4999999999999999,0.6118824615,0.0
2018-01-05 09:00:00,0.7667845840636183,0.5,0.6133769605,0.0
2018-01-05 10:00:00,0.7177920995011184,0.5,0.61638866475,0.0
2018-01-05 11:00:00,0.6880698845011184,0.4999999999999997,0.61955466075,0.0
2018-01-05 12:00:00,0.634398767063618,0.5000000000000014,0.621503768,0.0
2018-01-05 13:00:00,0.47319727956685603,0.9456541346706332,0.6219251585000001,0.0
2018-01-05 14:00:00,0.46311544283335515,1.0,0.6174887025,0.0
2018-01-05 15:00:00,0.4613795742083552,1.0,0.6151491025,0.0
2018-01-05 16:00:00,0.48483734158335506,1.0,0.6137940815,0.0
2018-01-05 17:00:00,0.532762815833355,1.0,0.607991624,0.0
2018-01-05 18:00:00,0.6114063480833549,1.0,0.602800619,0.0
2018-01-05 19:00:00,0.6132295270833549,1.0,0.60004278,0.0
2018-01-05 20:00:00,0.5743769479583551,1.0,0.5979585359999999,0.0
2018-01-05 21:00:00,0.5549508959583551,1.0,0.596661071,0.0
2018-01-05 22:00:00,0.5367963090833552,1.0,0.599805054,0.0
2018-01-05 23:00:00,0.5298982415833552,1.0,0.605045025,0.0
2018-01-06 00:00:00,0.5126025050208551,1.0,0.6086801187499999,0.0
2018-01-06 01:00:00,0.49709148177085505,1.0,0.62018157825,0.0
2018-01-06 02:00:00,0.4821695002083551,1.0,0.6327211975,0.0
2018-01-06 03:00:00,0.47752920814585514,1.0,0.64206380425,0.0
2018-01-06 04:00:00,0.47004189783335515,1.0,0.6511993385,0.0
2018-01-06 05:00:00,0.506749167145855,1.0,0.65886089625,0.0
2018-01-06 06:00:00,0.5621101011458551,1.0,0.66369129225,0.0
2018-01-06 07:00:00,0.5624373739583552,1.0,0.6657392769999999,0.0
2018-01-06 08:00:00,0.5450127073958552,1.0,0.66558275575,0.0
2018-01-06 09:00:00,0.5365836454583551,1.0,0.6649511735,0.0
2018-01-06 10:00:00,0.4867500409583551,1.0,0.666530129,0.0
2018-01-06 11:00:00,0.4531568409583552,1.0,0.666530129,0.0
2018-01-06 12:00:00,0.40243904570835515,1.0,0.6670062975,0.0
2018-01-06 13:00:00,0.37534733502085516,1.0,0.66923844575,0.0
2018-01-06 14:00:00,0.3726589525208551,1.0,0.67019746825,0.0
2018-01-06 15:00:00,0.35842987620835515,1.0,0.66637637,0.0
2018-01-06 16:00:00,0.3824203149583551,1.0,0.6649511735,0.0
2018-01-06 17:00:00,0.4198040682708552,1.0,0.66605561775,0.0
2018-01-06 18:00:00,0.4773562569583551,1.0,0.662916778,0.0
2018-01-06 19:00:00,0.48449114183335507,1.0,0.658538723,0.0
2018-01-06 20:00:00,0.4349688008333551,1.0,0.6582288955,0.0
2018-01-06 21:00:00,0.4113610612083551,1.0,0.656695675,0.0
2018-01-06 22:00:00,0.3891222397083551,1.0,0.652392538,0.0
2018-01-06 23:00:00,0.38584380170835514,1.0,0.6530063465,0.0
2018-01-07 00:00:00,0.3694736500833551,1.0,0.656687743,0.0
2018-01-07 01:00:00,0.36056655127085513,1.0,0.65946981375,0.0
2018-01-07 02:00:00,0.3740039658958551,1.0,0.65839128075,0.0
2018-01-07 03:00:00,0.3582638358958551,1.0,0.65346787025,0.0
2018-01-07 04:00:00,0.3487340058958551,1.0,0.64771790475,0.0
2018-01-07 05:00:00,0.36760693977085507,1.0,0.64101134275,0.0
2018-01-07 06:00:00,0.38642380227085515,1.0,0.63602460875,0.0
2018-01-07 07:00:00,0.4384882665833552,1.0,0.6342804855,0.0
2018-01-07 08:00:00,0.5928697584583549,1.0,0.639427529,0.0
2018-01-07 09:00:00,0.5945839035208552,1.0,0.64770259525,0.0
2018-01-07 10:00:00,0.5608465512083551,1.0,0.648755083,0.0
2018-01-07 11:00:00,0.4769530330208551,1.0,0.6484536402500001,0.0
2018-01-07 12:00:00,0.41370292239585527,1.0,0.65103142975,0.0
2018-01-07 13:00:00,0.3800183888958552,1.0,0.65270126025,0.0
2018-01-07 14:00:00,0.3984458577708551,1.0,0.65132922075,0.0
2018-01-07 15:00:00,0.4097013698333551,1.0,0.6537677165,0.0
2018-01-07 16:00:00,0.43393267458335516,1.0,0.6571540925,0.0
2018-01-07 17:00:00,0.3958226536458551,1.0,0.6607150282500001,0.0
2018-01-07 18:00:00,0.4744065123136183,0.5,0.6619645595,0.0
2018-01-07 19:00:00,0.47912134618861835,0.5,0.662747208,0.0
2018-01-07 20:00:00,0.46730138793861836,0.5,0.664641972,0.0
2018-01-07 21:00:00,0.5152180191886184,0.5,0.6687572545,0.0
2018-01-07 22:00:00,0.4909056162511183,0.5,0.6698733167500001,0.0
2018-01-07 23:00:00,0.4051882055011183,0.5,0.77870244125,0.0
2018-01-08 00:00:00,0.34005132568861834,0.4999999999999999,0.9656481299999999,0.0
2018-01-08 01:00:00,0.3102100420636184,0.4999999999999999,0.9755733525,0.0
2018-01-08 02:00:00,0.30028922062611835,0.4999999999999999,0.98400923475,0.0
2018-01-08 03:00:00,0.29719759881361835,0.4999999999999999,0.9923122675,0.0
2018-01-08 04:00:00,0.30930187231361833,0.4999999999999999,0.9937932064999999,0.0
2018-01-08 05:00:00,0.3511096234386184,0.4999999999999999,0.9923122675,0.0
2018-01-08 06:00:00,0.4182810456886183,0.4999999999999999,0.9975091345,0.0
2018-01-08 07:00:00,0.4099521520636183,0.4999999999999999,1.0,0.0
2018-01-08 08:00:00,0.4002983528136184,0.4999999999999999,1.0,0.0
2018-01-08 09:00:00,0.34501309031361854,0.4999999999999992,1.0,0.0
2018-01-08 10:00:00,0.47730082804388146,0.0,1.0,0.0
2018-01-08 11:00:00,0.4346946466688815,0.0,1.0,0.0
2018-01-08 12:00:00,0.3694073686688815,0.0,1.0,0.0
2018-01-08 13:00:00,0.20076856356361836,0.4999999999999999,1.0,0.0
2018-01-08 14:00:00,0.19999999999999982,0.5,1.0,0.0
2018-01-08 15:00:00,0.2035481831656509,0.5,1.0,0.0
2018-01-08 16:00:00,0.19999999999999996,0.5,1.0,0.0
2018-01-08 17:00:00,0.2,0.5,1.0,0.0
2018-01-08 18:00:00,0.2,0.5,1.0,0.0
2018-01-08 19:00:00,0.2,0.4999999999999999,0.99554897775,0.0
2018-01-08 20:00:00,0.2,0.5,0.87236810075,0.0
2018-01-08 21:00:00,0.24319158691562312,0.5,0.67796137575,0.0
2018-01-08 22:00:00,0.3019612299386183,0.5,0.675512685,0.0
2018-01-08 23:00:00,0.33712430912611835,0.5,0.6750263937499998,0.0
2018-01-09 00:00:00,0.3724965733761183,0.5,0.67085922975,0.0
2018-01-09 01:00:00,0.39152614406361835,0.5,0.6652647660000001,0.0
2018-01-09 02:00:00,0.4016217078136182,0.5,0.6647919040000001,0.0
2018-01-09 03:00:00,0.4264019021886182,0.5,0.6644766625,0.0
2018-01-09 04:00:00,0.4516409874386183,0.5,0.6638510925,0.0
2018-01-09 05:00:00,0.5016142427511183,0.5,0.65963277225,0.0
2018-01-09 06:00:00,0.5922270041261184,0.5,0.65745699225,0.0
2018-01-09 07:00:00,0.5814060366886183,0.5,0.660407368,0.0
2018-01-09 08:00:00,0.5881744986886183,0.5,0.6670479705,0.0
2018-01-09 09:00:00,0.6849013923563815,0.0,0.78191604875,0.0
2018-01-09 10:00:00,0.5850898464188815,0.0,0.9628168565,0.0
2018-01-09 11:00:00,0.5450438231688814,0.0,0.9644496140000001,0.0
2018-01-09 12:00:00,0.4889311860438814,0.0,0.9639819265,0.0
2018-01-09 13:00:00,0.49130565766888146,0.0,0.8575144665000001,0.0
2018-01-09 14:00:00,0.5130413097938814,0.0,0.7843561075000001,0.0
2018-01-09 15:00:00,0.3412127070011182,0.5000000000000002,0.85567164825,0.0
2018-01-09 16:00:00,0.42359881343861827,0.5,0.676990502,0.0
2018-01-09 17:00:00,0.4633613211261183,0.5,0.67244080575,0.0
2018-01-09 18:00:00,0.5372109998761184,0.5,0.6706753022499999,0.0
2018-01-09 19:00:00,0.5361552116886185,0.5,0.669074136,0.0
2018-01-09 20:00:00,0.4947384136886182,0.5,0.6681201335,0.0
2018-01-09 21:00:00,0.48453709131361833,0.5,0.6670062975,0.0
2018-01-09 22:00:00,0.4543677295636183,0.5,0.667799912,0.0
2018-01-09 23:00:00,0.3232826605833551,1.0,0.667799912,0.0
2018-01-10 00:00:00,0.3490392232083552,1.0,0.665905148,0.0
2018-01-10 01:00:00,0.3627460448333552,1.0,0.661343304,0.0
2018-01-10 02:00:00,0.36439880058335516,1.0,0.659003464,0.0
2018-01-10 03:00:00,0.36883794558335514,1.0,0.6571540655,0.0
2018-01-10 04:00:00,0.3757515980208551,1.0,0.65270126025,0.0
2018-01-10 05:00:00,0.36785805239585523,1.0,0.64771790475,0.0
2018-01-10 06:00:00,0.45347294308335506,1.0,0.6427746304999999,0.0
2018-01-10 07:00:00,0.5106724036458551,1.0,0.64472378525,0.0
2018-01-10 08:00:00,0.5350958929583551,1.0,0.648755083,0.0
2018-01-10 09:00:00,0.5386829260833551,1.0,0.648001476,0.0
2018-01-10 10:00:00,0.515548625520855,1.0,0.6484536402500001,0.0
2018-01-10 11:00:00,0.48084989214585516,1.0,0.65011621725,0.0
2018-01-10 12:00:00,0.4429782505208552,1.0,0.65254638025,0.0
2018-01-10 13:00:00,0.4532332096458551,1.0,0.65270126025,0.0
2018-01-10 14:00:00,0.4316165067708551,1.0,0.65087239875,0.0
2018-01-10 15:00:00,0.42358799895835514,1.0,0.6502700334999999,0.0
2018-01-10 16:00:00,0.40880295795835514,1.0,0.648001476,0.0
2018-01-10 17:00:00,0.38205676183335513,1.0,0.648001476,0.0
2018-01-10 18:00:00,0.37150702083335513,1.0,0.648001476,0.0
2018-01-10 19:00:00,0.37300966520835516,1.0,0.647101752,0.0
2018-01-10 20:00:00,0.38873005670835503,1.0,0.6447085765,0.0
2018-01-10 21:00:00,0.4053369102708551,1.0,0.6418900162499999,0.0
2018-01-10 22:00:00,0.46157236977085514,1.0,0.63705630675,0.0
2018-01-10 23:00:00,0.47446004952085513,1.0,0.63097557775,0.0
2018-01-11 00:00:00,0.47968867033335516,1.0,0.627688831,0.0
2018-01-11 01:00:00,0.48104727483335513,1.0,0.624872375,0.0
2018-01-11 02:00:00,0.4871304655833552,1.0,0.6205273769999999,0.0
2018-01-11 03:00:00,0.4894594537083552,1.0,0.618724219,0.0
2018-01-11 04:00:00,0.49568164833335504,1.0,0.6167978025,0.0
2018-01-11 05:00:00,0.4934290177083551,1.0,0.614738608,0.0
2018-01-11 06:00:00,0.5774436205208551,1.0,0.61597412475,0.0
2018-01-11 07:00:00,0.6216958089583552,1.0,0.619699674,0.0
2018-01-11 08:00:00,0.637766288645855,1.0,0.62416538425,0.0
2018-01-11 09:00:00,0.6269707537083551,1.0,0.627405087,0.0
2018-01-11 10:00:00,0.5931511662083551,1.0,0.630698091,0.0
2018-01-11 11:00:00,0.5342927075833552,1.0,0.637640243,0.0
2018-01-11 12:00:00,0.47806945008335516,1.0,0.643371897,0.0
2018-01-11 13:00:00,0.4708547437083552,1.0,0.647407809,0.0
2018-01-11 14:00:00,0.4458419432708551,1.0,0.65087239875,0.0
2018-01-11 15:00:00,0.4363080155833551,1.0,0.6511759065,0.0
2018-01-11 16:00:00,0.41992046483335516,1.0,0.651787611,0.0
2018-01-11 17:00:00,0.3873903463333552,1.0,0.6554563915,0.0
2018-01-11 18:00:00,0.5133802556261182,0.5,0.65963279925,0.0
2018-01-11 19:00:00,0.5071806351886184,0.5,0.665119806,0.0
2018-01-11 20:00:00,0.5132490492511184,0.5,0.66764562225,0.0
2018-01-11 21:00:00,0.5213782811886183,0.5,0.666215446,0.0
2018-01-11 22:00:00,0.5567463372511183,0.5,0.66923844575,0.0
2018-01-11 23:00:00,0.5419916845636185,0.5,0.671636002,0.0
2018-01-12 00:00:00,0.4991298945636183,0.5,0.671636002,0.0
2018-01-12 01:00:00,0.4784624625011184,0.5,0.6683027042499999,0.0
2018-01-12 02:00:00,0.4759700977511183,0.5,0.66369129225,0.0
2018-01-12 03:00:00,0.48426169856361817,0.5,0.6676539795,0.0
2018-01-12 04:00:00,0.49542294112611823,0.5,0.67115481075,0.0
2018-01-12 05:00:00,0.5454590145011182,0.5,0.66939548275,0.0
2018-01-12 06:00:00,0.5975156835011185,0.5,0.67118021075,0.0
2018-01-12 07:00:00,0.6157440721261183,0.4999999999999999,0.67535515925,0.0
2018-01-12 08:00:00,0.6176002649386182,0.5,0.6734082705,0.0
2018-01-12 09:00:00,0.6024621101261182,0.5000000000000001,0.67519020825,0.0
2018-01-12 10:00:00,0.5641701591261182,0.5,0.67583974175,0.0
2018-01-12 11:00:00,0.5378350950636184,0.5,0.6737313255,0.0
2018-01-12 12:00:00,0.4883117176886183,0.5,0.6738945620000001,0.0
2018-01-12 13:00:00,0.46266032893861814,0.5000000000000003,0.6735777375,0.0
2018-01-12 14:00:00,0.4638932608136183,0.4999999999999999,0.6689193139999999,0.0
2018-01-12 15:00:00,0.4533326751886182,0.5000000000000001,0.6670062975,0.0
2018-01-12 16:00:00,0.4806802709386183,0.5,0.668277746,0.0
2018-01-12 17:00:00,0.5237184189386183,0.5,0.6681201335,0.0
2018-01-12 18:00:00,0.5724245375636183,0.5,0.66796364,0.0
2018-01-12 19:00:00,0.5746138329386183,0.5,0.670352825,0.0
2018-01-12 20:00:00,0.5238902083761183,0.5,0.67277578125,0.0
2018-01-12 21:00:00,0.4993964626261183,0.5,0.67632603325,0.0
2018-01-12 22:00:00,0.4751968690636183,0.5,0.6769818995,0.0
2018-01-12 23:00:00,0.46210945718861834,0.5,0.6789391195,0.0
2018-01-13 00:00:00,0.4482797748136183,0.5,0.6766559670000001,0.0
2018-01-13 01:00:00,0.4452842488136184,0.5,0.6737313255,0.0
2018-01-13 02:00:00,0.4460607372511183,0.5,0.67244080575,0.0
2018-01-13 03:00:00,0.46111387512611834,0.5,0.6726034667499999,0.0
2018-01-13 04:00:00,0.47177536943861825,0.5,0.6747021995,0.0
2018-01-13 05:00:00,0.5265342776261182,0.5,0.67454181125,0.0
2018-01-13 06:00:00,0.6054838630636185,0.5,0.672923688,0.0
2018-01-13 07:00:00,0.5961921230011182,0.5,0.67438257075,0.0
2018-01-13 08:00:00,0.5728914836886183,0.4999999999999999,0.7863510365,0.0
2018-01-13 09:00:00,0.5100934693136183,0.4999999999999999,0.9724836165,0.0
2018-01-13 10:00:00,0.45632644243861825,0.5,0.979881592,0.0
2018-01-13 11:00:00,0.4209588313136185,0.4999999999999998,0.982292322,0.0
2018-01-13 12:00:00,0.36982802106361823,0.5,0.9786956545000001,0.0
2018-01-13 13:00:00,0.3421773204386183,0.5,0.9755733525,0.0
2018-01-13 14:00:00,0.3393372061886183,0.5000000000000002,0.9825417095,0.0
2018-01-13 15:00:00,0.3288671051886182,0.5000000000000001,0.985447677,0.0
2018-01-13 16:00:00,0.34902429231361837,0.4999999999999999,0.9864286815000001,0.0
2018-01-13 17:00:00,0.3830797945636183,0.4999999999999999,0.9893557645,0.0
2018-01-13 18:00:00,0.4531280780818469,0.5008076001188465,0.9896034739999999,0.0
2018-01-13 19:00:00,0.4397649648055508,0.5001547975619601,0.99354188825,0.0
2018-01-13 20:00:00,0.38212492481361837,0.4999999999999999,0.9975091345,0.0
2018-01-13 21:00:00,0.35509132443861835,0.4999999999999999,0.9992513725000001,0.0
2018-01-13 22:00:00,0.3113955919386184,0.4999999999999999,0.9987522875,0.0
2018-01-13 23:00:00,0.2845577591886183,0.4999999999999999,1.0,0.0
2018-01-14 00:00:00,0.22269633368861838,0.5,1.0,0.0
2018-01-14 01:00:00,0.20000000000000007,0.5,1.0,0.0
2018-01-14 02:00:00,0.2,0.5,1.0,0.0
2018-01-14 03:00:00,0.2,0.5,1.0,0.0
2018-01-14 04:00:00,0.2,0.5,1.0,0.0
2018-01-14 05:00:00,0.20459572450994745,0.4999999999999999,1.0,0.0
2018-01-14 06:00:00,0.27094440143861837,0.4999999999999999,1.0,0.0
2018-01-14 07:00:00,0.2876294135636184,0.5,1.0,0.0
2018-01-14 08:00:00,0.3090214053136183,0.5,1.0,0.0
2018-01-14 09:00:00,0.38469784268861834,0.5,1.0,0.0
2018-01-14 10:00:00,0.3426104110636183,0.5,1.0,0.0
2018-01-14 11:00:00,0.3245853860636183,0.4999999999999999,1.0,0.0
2018-01-14 12:00:00,0.3503123691886183,0.5000000000000001,1.0,0.0
2018-01-14 13:00:00,0.2822226518136183,0.5,1.0,0.0
2018-01-14 14:00:00,0.20711537093861834,0.5,1.0,0.0
2018-01-14 15:00:00,0.19999999999999948,0.5000000000000002,1.0,0.0
2018-01-14 16:00:00,0.2,0.5,1.0,0.0
2018-01-14 17:00:00,0.32036430723947806,0.5,1.0,0.0
2018-01-14 18:00:00,0.0,0.5,1.0,0.0
2018-01-14 19:00:00,0.19999999999999996,0.5,1.0,0.0
2018-01-14 20:00:00,0.2,0.5,1.0,0.0
2018-01-14 21:00:00,0.2,0.5,1.0,0.0
2018-01-14 22:00:00,0.2,0.5,1.0,0.0
2018-01-14 23:00:00,0.2,0.5,1.0,0.0
2018-01-15 00:00:00,0.2,0.5,0.9992513725000001,0.0
2018-01-15 01:00:00,0.2,0.4999999999999999,0.9987522875,0.0
2018-01-15 02:00:00,0.2,0.4999999999999999,0.99850548075,0.0
2018-01-15 03:00:00,0.0,0.4999999999999999,0.99014423175,0.0
2018-01-15 04:00:00,0.2,0.4999999999999999,0.98181192825,0.0
2018-01-15 05:00:00,0.250984471541795,0.4999999999999999,0.9813384725000001,0.0
2018-01-15 06:00:00,0.36934620431361836,0.4999999999999999,0.975800229,0.0
2018-01-15 07:00:00,0.3834858860011184,0.4999999999999999,0.98041261225,0.0
2018-01-15 08:00:00,0.37321456881361836,0.4999999999999999,0.9930581595,0.0
2018-01-15 09:00:00,0.32943875843861825,0.5000000000000001,0.9987522875,0.0
2018-01-15 10:00:00,0.3283920328136181,0.5000000000000004,1.0,0.0
2018-01-15 11:00:00,0.29806875643861824,0.5000000000000002,1.0,0.0
2018-01-15 12:00:00,0.2398785701886183,0.5,1.0,0.0
2018-01-15 13:00:00,0.21865988993861818,0.5000000000000003,1.0,0.0
2018-01-15 14:00:00,0.21608412431361837,0.5,1.0,0.0
2018-01-15 15:00:00,0.2227834331886183,0.5,1.0,0.0
2018-01-15 16:00:00,0.1999999999999999,0.5,1.0,0.0
2018-01-15 17:00:00,0.2,0.5,1.0,0.0
2018-01-15 18:00:00,0.2,0.5,1.0,0.0
2018-01-15 19:00:00,0.2,0.5,1.0,0.0
2018-01-15 20:00:00,0.2191242206181193,0.5,1.0,0.0
2018-01-15 21:00:00,0.0,0.4999999999999999,1.0,0.0
2018-01-15 22:00:00,0.2,0.5000000000000001,1.0,0.0
2018-01-15 23:00:00,0.2,0.5000000000000002,1.0,0.0
2018-01-16 00:00:00,0.2,0.5,1.0,0.0
2018-01-16 01:00:00,0.0,0.5000000000000002,1.0,0.0
2018-01-16 02:00:00,0.2,0.5000000000000001,1.0,0.0
2018-01-16 03:00:00,0.2,0.5,1.0,0.0
2018-01-16 04:00:00,0.2,0.5,1.0,0.0
2018-01-16 05:00:00,0.2,0.5,1.0,0.0
2018-01-16 06:00:00,0.2,0.5,1.0,0.0
2018-01-16 07:00:00,0.2,0.5,1.0,0.0
2018-01-16 08:00:00,0.2,0.5,1.0,0.0
2018-01-16 09:00:00,0.2,0.5,1.0,0.0
2018-01-16 10:00:00,0.2,0.4999999999999998,1.0,0.0
2018-01-16 11:00:00,0.2,0.5,1.0,0.0
2018-01-16 12:00:00,0.2,0.5,1.0,0.0
2018-01-16 13:00:00,0.2,0.5,1.0,0.0
2018-01-16 14:00:00,0.2,0.0,1.0,0.0
2018-01-16 15:00:00,0.2,0.0,1.0,0.0
2018-01-16 16:00:00,0.2,0.4999999999999999,1.0,0.0
